Time, x, y, z,,
23.5868318,0.3559723,3.8595123,8.843964,,
23.59198689,0.3559723,3.8595123,8.843964,,
23.59689878,0.2098999,4.0165253,8.672424,,
23.60169171,0.22814941,4.0229645,8.604767,,
23.60654973,0.29429626,4.0005035,8.501801,,
23.61185073,0.43206787,3.8674622,8.477188,,
23.61649179,0.5706024,3.6888733,8.483383,,
23.62163972,0.5706024,3.6888733,8.483383,,
23.62661289,0.8325348,3.4051056,8.693085,,
23.63135075,0.90567017,3.2827606,8.888565,,
23.6360228,0.9549713,3.1841736,9.108871,,
23.64402293,0.9549713,3.1841736,9.108871,,
23.65053987,0.9549713,3.1841736,9.108871,,
23.65650581,0.89959717,2.9195557,9.337891,,
23.66114592,0.89959717,2.9195557,9.337891,,
23.6660509,0.89959717,2.9195557,9.337891,,
23.67080878,0.89959717,2.9195557,9.337891,,
23.67554688,0.89959717,2.9195557,9.337891,,
23.68029975,0.89959717,2.9195557,9.337891,,
23.68563675,0.89959717,2.9195557,9.337891,,
23.69028281,0.89959717,2.9195557,9.337891,,
23.70631479,0.89959717,2.9195557,9.337891,,
23.7157998,0.20439148,3.1868134,7.5690155,,
23.72480392,0.20439148,3.1868134,7.5690155,,
23.73006772,0.20439148,3.1868134,7.5690155,,
23.73492288,0.20439148,3.1868134,7.5690155,,
23.73983478,0.9064789,3.103363,7.8043213,,
23.75038694,0.9064789,3.103363,7.8043213,,
23.76041078,0.7506256,3.4055786,7.5186768,,
23.77249693,0.7666626,3.4661713,7.470566,,
23.78726791,1.1104736,3.4482117,7.2072296,,
23.79552077,1.2782898,3.5364227,7.093033,,
23.80253171,1.2570496,3.716858,7.0698547,,
23.80914091,1.2683868,3.7427673,7.1436615,,
23.81626987,1.3001404,3.7182007,7.2520905,,
23.82274484,1.3019257,3.6589508,7.3680115,,
23.82933783,1.3695679,3.7119293,7.598068,,
23.83666085,1.4387054,3.7128296,7.7079163,,
23.84310888,1.5245361,3.6279144,8.053024,,
23.84881591,1.4970856,3.620636,8.260223,,
23.85457086,1.4934998,3.6505737,8.348236,,
23.86008882,1.5026245,3.6881256,8.465271,,
23.8656609,1.4980927,3.7508698,8.6418915,,
23.87204789,1.4980927,3.7508698,8.6418915,,
23.87832092,1.2855988,4.1085663,8.992584,,
23.88391994,1.2980499,4.224045,9.054153,,
23.88969993,1.2980499,4.224045,9.054153,,
24.05942272,1.1929016,3.3253784,11.930267,,
24.07224988,1.206131,2.6552887,12.556107,,
24.07996177,1.3960724,1.9642487,13.024078,,
24.09360074,1.3960724,1.9642487,13.024078,,
24.10120582,1.3960724,1.9642487,13.024078,,
24.10847472,1.3611908,2.7688446,8.990784,,
24.11601471,1.3611908,2.7688446,8.990784,,
24.1233518,1.3611908,2.7688446,8.990784,,
24.13085388,1.2441406,3.0080109,8.542511,,
24.13855385,1.2444458,3.1225128,7.7935333,,
24.14553689,1.1049347,3.1799927,8.1045685,,
24.15211081,1.1295013,3.0458832,8.257217,,
24.15847682,1.2721252,2.8538513,8.416489,,
24.1644988,1.4360199,2.5256195,8.791275,,
24.17076086,1.4360199,2.5256195,8.791275,,
24.17715978,1.3676147,2.3780365,9.146896,,
24.18356179,1.3238983,2.342514,9.275299,,
24.18979286,1.206131,2.298706,9.387558,,
24.19440388,1.206131,2.298706,9.387558,,
24.19907092,1.206131,2.298706,9.387558,,
24.20395779,1.206131,2.298706,9.387558,,
24.20907282,1.206131,2.298706,9.387558,,
24.21419477,1.0085449,2.1867523,9.425873,,
24.21902894,1.0085449,2.1867523,9.425873,,
24.22439884,1.2056732,2.0500946,9.3498535,,
24.22938274,1.186966,2.104004,9.333221,,
24.23421692,1.3504791,2.1454468,9.079697,,
24.23889874,1.3504791,2.1454468,9.079697,,
24.24401878,1.3427582,2.0612335,9.0069275,,
24.24868082,1.3459167,1.9595337,9.037033,,
24.2533009,1.3213654,1.9915924,8.986145,,
24.25792574,1.3213654,1.9915924,8.986145,,
24.26281785,1.3158722,1.9921875,8.920929,,
24.26746773,1.2912903,1.9921875,8.81926,,
24.27222084,1.2667084,2.0402832,8.777618,,
24.27677273,1.2667084,2.0402832,8.777618,,
24.28129386,1.2016602,2.027069,8.5199585,,
24.28575777,1.1011963,2.1295776,8.256485,,
24.29047488,0.9597473,2.351715,8.068329,,
24.29517793,0.9597473,2.351715,8.068329,,
24.29997276,0.9915161,2.6091003,7.9085083,,
24.30723189,0.87698364,2.6755981,7.7779694,,
24.31490277,0.87698364,2.6755981,7.7779694,,
24.32108878,0.87698364,2.6755981,7.7779694,,
24.32803773,0.84436035,2.7742157,7.5946198,,
24.33503984,0.9367218,3.084198,7.4897156,,
24.34191989,0.9367218,3.084198,7.4897156,,
24.34841084,0.9367218,3.084198,7.4897156,,
24.35543179,0.9367218,3.084198,7.4897156,,
24.36219381,0.9367218,3.084198,7.4897156,,
24.36952876,0.9367218,3.084198,7.4897156,,
24.37481784,0.9367218,3.084198,7.4897156,,
24.3804438,1.1678162,3.3579102,7.7084656,,
24.3860588,1.1678162,3.3579102,7.7084656,,
24.39195894,1.3763123,3.7149353,7.4946136,,
24.39710282,1.3763123,3.7149353,7.4946136,,
24.40270494,1.4599304,3.7834015,7.5292053,,
24.40794372,1.4599304,3.7834015,7.5292053,,
24.41309093,1.547409,3.8661194,7.649063,,
24.41818594,1.547409,3.8661194,7.649063,,
24.42403172,1.6925049,3.8845367,7.9377747,,
24.42867183,1.7299805,3.8693848,8.111145,,
24.43369483,1.7299805,3.8693848,8.111145,,
24.43926286,1.8337402,3.8076172,8.5048065,,
24.45103382,1.8191986,3.76297,8.741577,,
24.45635389,1.86409,3.6571503,9.346268,,
24.46185993,1.86409,3.6571503,9.346268,,
24.46680688,1.611557,3.7547455,9.826126,,
24.47185492,1.5465088,3.7694397,9.80014,,
24.47686075,1.502182,3.764618,9.741104,,
24.48155188,1.502182,3.764618,9.741104,,
24.48696374,1.3944092,3.8122253,9.8090515,,
24.49225091,1.3522644,3.826477,9.8233185,,
24.5039358,1.2851257,3.83255,10.013855,,
24.51014685,1.2851257,3.83255,10.013855,,
24.51614474,1.2252808,3.823578,10.09642,,
24.52243685,1.2252808,3.823578,10.09642,,
24.52856087,1.1154175,3.8172913,9.949448,,
24.53393673,1.0732117,3.718811,9.58754,,
24.53918885,1.0732117,3.718811,9.58754,,
24.7314848,-0.18930054,3.3269653,9.465393,,
24.74616185,-0.39041138,4.208145,6.941696,,
24.77097598,-0.39041138,4.208145,6.941696,,
24.77884189,-0.39041138,4.208145,6.941696,,
24.79465881,-0.39041138,4.208145,6.941696,,
24.811546,-0.39041138,4.208145,6.941696,,
24.82372991,-0.39041138,4.208145,6.941696,,
24.82975689,-0.39041138,4.208145,6.941696,,
24.84610001,-0.39041138,4.208145,6.941696,,
24.85155693,0.78089905,2.8581848,8.988983,,
24.86032501,0.78089905,2.8581848,8.988983,,
24.87510386,0.78089905,2.8581848,8.988983,,
24.88374392,0.78089905,2.8581848,8.988983,,
24.8942999,0.78089905,2.8581848,8.988983,,
24.90321389,0.78089905,2.8581848,8.988983,,
24.91507283,0.11141968,3.4490967,7.1816864,,
24.92000786,0.11141968,3.4490967,7.1816864,,
24.92586986,0.11141968,3.4490967,7.1816864,,
24.93134895,0.11141968,3.4490967,7.1816864,,
24.93704096,0.11141968,3.4490967,7.1816864,,
24.94215981,0.11141968,3.4490967,7.1816864,,
24.94711796,0.11141968,3.4490967,7.1816864,,
24.95294991,0.11141968,3.4490967,7.1816864,,
24.95761386,0.11141968,3.4490967,7.1816864,,
24.96279779,0.11141968,3.4490967,7.1816864,,
24.96842781,0.11141968,3.4490967,7.1816864,,
24.97549501,0.8560791,3.9830017,8.351685,,
24.98142401,0.8560791,3.9830017,8.351685,,
24.98705998,0.8560791,3.9830017,8.351685,,
24.99302283,0.8560791,3.9830017,8.351685,,
25.00198499,1.1883087,3.888855,8.728409,,
25.00855485,1.2502289,4.0753784,8.3905945,,
25.01352397,1.2635956,4.2528534,8.314697,,
25.01898781,1.2635956,4.2528534,8.314697,,
25.02507893,1.1728973,4.250305,8.375168,,
25.03151885,1.0142365,4.3571014,8.45163,,
25.03659287,0.79571533,4.7123413,8.585617,,
25.04160682,0.74632263,4.868759,8.610306,,
25.04630986,0.74632263,4.909729,8.566589,,
25.05101195,0.7654877,4.885086,8.506287,,
25.05576483,0.7654877,4.885086,8.506287,,
25.06966082,0.9457855,4.991562,8.776733,,
25.07467381,0.97042847,4.890869,9.009308,,
25.07943002,0.97042847,4.890869,9.009308,,
25.08439079,1.2635956,4.674942,9.769394,,
25.10096589,1.3917084,4.4564056,10.283218,,
25.10586492,1.535553,4.1609497,10.773254,,
25.11047188,1.7174072,4.037018,11.036377,,
25.11543385,1.8022614,3.9902802,11.344971,,
25.12128583,2.0282898,3.9276123,11.475372,,
25.12609187,2.0282898,3.9276123,11.475372,,
25.13266388,2.1843872,3.9487152,11.178879,,
25.137386,2.2274475,4.062607,10.605392,,
25.14218584,2.1921844,4.20047,10.023834,,
25.14688793,2.1921844,4.20047,10.023834,,
25.1518139,1.8185883,4.2585297,9.116653,,
25.15657798,1.5730896,4.196274,8.872971,,
25.16138998,1.3960724,4.179779,9.019699,,
25.17230192,1.2977142,4.0741425,9.353302,,
25.17715302,1.2588043,3.69487,10.359848,,
25.18203989,1.4387054,3.4408722,10.871429,,
25.18666903,1.7113495,3.12117,11.273987,,
25.19166389,2.0260315,2.8384247,11.492889,,
25.19650784,2.0260315,2.8384247,11.492889,,
25.20147291,2.5132294,2.4477844,11.427032,,
25.20669499,2.3582916,2.5419617,11.02092,,
25.21225182,2.3582916,2.5419617,11.02092,,
25.2170848,2.293396,2.8565216,10.34845,,
25.22209898,2.293396,2.8565216,10.34845,,
25.22694579,1.575058,3.5189972,8.307663,,
25.23243299,1.4884491,3.8062592,7.657074,,
25.23733393,1.401001,4.119034,7.182266,,
25.24238292,1.401001,4.119034,7.182266,,
25.24718586,1.0077972,4.700226,6.85643,,
25.2518498,0.90301514,4.7355194,6.862686,,
25.25671283,0.71759033,4.7389984,6.96286,,
25.26201502,0.6325531,4.7323914,7.1598663,,
25.26682082,0.6325531,4.7323914,7.1598663,,
25.271799,0.6976013,4.6934967,7.36882,,
25.27644197,0.7523041,4.6617584,7.5220337,,
25.28136793,0.7523041,4.6617584,7.5220337,,
25.28619781,0.8768616,4.541565,7.522537,,
25.29232994,0.8768616,4.541565,7.522537,,
25.30163589,1.373764,3.8948364,7.621414,,
25.30918995,1.4640961,3.511917,7.9342194,,
25.31773201,1.4866028,3.4202118,8.048431,,
25.32750693,1.4866028,3.4202118,8.048431,,
25.33916679,1.5318146,2.9485931,8.251846,,
25.35433689,1.5701294,2.535736,8.345886,,
25.36154691,1.5701294,2.4491272,8.494461,,
25.36784402,1.5326996,2.4501953,8.503616,,
25.37432996,1.4888916,2.5569763,8.600586,,
25.38096491,1.5144501,2.6061401,8.717026,,
25.38735882,1.5509796,2.6398468,8.732468,,
25.39325491,1.7095795,2.5477753,8.868362,,
25.39863888,1.7808685,2.5604858,9.004105,,
25.40368286,1.7808685,2.5604858,9.004105,,
25.40966002,1.8383484,2.4858246,9.020447,,
25.42100898,1.7771606,2.6050873,8.564056,,
25.42656985,1.6527405,2.7716827,8.2391205,,
25.43191687,1.6527405,2.7716827,8.2391205,,
25.43688384,1.0959167,3.3237457,7.442932,,
25.44206992,1.0959167,3.3237457,7.442932,,
25.44726101,0.9949341,3.5738373,7.25119,,
25.4524428,0.9949341,3.5738373,7.25119,,
25.45782796,0.9949341,3.5738373,7.25119,,
25.463123,1.1052399,3.6781158,7.2840576,,
25.4676129,1.1669159,3.6781158,7.3692627,,
25.47280398,1.2588043,3.660141,7.4657593,,
25.47763196,1.2588043,3.660141,7.4657593,,
25.48230687,1.2588043,3.660141,7.4657593,,
25.48666588,1.4431458,3.6246338,7.624115,,
25.49125997,1.4431458,3.6246338,7.624115,,
25.49599591,1.4345245,3.601471,7.6677704,,
25.50091282,1.4345245,3.601471,7.6677704,,
25.50579396,1.4345245,3.601471,7.6677704,,
25.51032892,1.3812256,3.7342377,7.837082,,
25.51476589,1.4251709,3.7972107,7.875702,,
25.51955501,1.4251709,3.7972107,7.875702,,
25.52412287,1.4251709,3.7972107,7.875702,,
25.52870885,1.4251709,3.7972107,7.875702,,
25.53325883,1.4251709,3.7972107,7.875702,,
25.53788796,1.4251709,3.7972107,7.875702,,
25.55376998,1.5141449,4.0421143,8.276382,,
25.58150187,1.5141449,4.0421143,8.276382,,
25.5862569,1.5141449,4.0421143,8.276382,,
25.59097591,1.5141449,4.0421143,8.276382,,
25.59553996,1.5141449,4.0421143,8.276382,,
25.60022489,1.5141449,4.0421143,8.276382,,
25.60490981,1.5141449,4.0421143,8.276382,,
25.60941783,1.6155701,4.2434998,9.964981,,
25.62491694,1.6155701,4.2434998,9.964981,,
25.64167992,1.6155701,4.2434998,9.964981,,
25.64632383,1.2315674,4.2337036,9.93074,,
25.65112391,1.2315674,4.2337036,9.93074,,
25.65576783,1.2172546,4.107605,10.158203,,
25.66047994,1.3092346,4.015625,10.059906,,
25.66520897,1.4612579,3.8781586,9.990692,,
25.67002884,1.4612579,3.8781586,9.990692,,
25.675378,1.6656189,3.722702,9.834808,,
25.6851739,1.939682,3.9346313,9.688568,,
25.68986598,2.0839539,4.0941925,9.502975,,
25.69515482,2.0839539,4.0941925,9.502975,,
25.69996992,1.9099274,4.334381,8.917679,,
25.70484987,1.9099274,4.334381,8.917679,,
25.70991794,1.9099274,4.334381,8.917679,,
25.79558388,1.9099274,4.334381,8.917679,,
25.81600801,1.2515717,4.4157715,8.139755,,
25.84459296,0.27493286,3.882309,8.829895,,
25.86412898,0.57507324,3.2644958,9.584793,,
25.88314692,1.3049011,3.13089,8.357208,,
25.90180198,1.000473,3.2102203,6.9155426,,
25.92272488,0.6670227,3.2867737,7.178726,,
25.9300088,0.70739746,3.1093445,7.8022156,,
25.9373478,1.0714111,2.884735,8.111832,,
25.94471589,1.3427582,2.6928558,8.5251465,,
25.95215002,1.5202789,2.6001434,8.65657,,
25.95771996,1.6841888,2.509903,8.716736,,
25.964039,1.6841888,2.509903,8.716736,,
25.96970001,1.7702484,2.5775452,8.3403015,,
25.97824493,1.7702484,2.5775452,8.3403015,,
25.98317781,1.4563751,2.916214,7.8391724,,
25.988089,1.3028107,3.064148,7.6835327,,
25.99288193,1.261795,3.0946655,7.5221863,,
25.99768201,1.261795,3.0946655,7.5221863,,
26.00274888,1.1163177,3.2123108,7.275955,,
26.00910488,1.1163177,3.2123108,7.275955,,
26.01400796,1.0528564,3.3458252,7.104431,,
26.01903287,1.0662231,3.430832,7.1536255,,
26.024254,1.0662231,3.430832,7.1536255,,
26.02882687,1.0908661,3.4482117,7.2406464,,
26.03336588,1.1465607,3.4865265,7.327011,,
26.03782693,1.1455231,3.5186005,7.3505554,,
26.04238382,1.1455231,3.5186005,7.3505554,,
26.04739681,1.1455231,3.5186005,7.3505554,,
26.05267898,1.1583099,3.6253815,7.342392,,
26.05723802,1.090271,3.9440765,7.3755035,,
26.06163898,1.090271,3.9440765,7.3755035,,
26.06632391,1.090271,3.9440765,7.3755035,,
26.08456889,1.090271,3.9440765,7.3755035,,
26.08924094,1.4373474,4.0361633,7.869461,,
26.0938789,1.4925995,4.0421143,7.930649,,
26.09856692,1.4925995,4.0421143,7.930649,,
26.1032199,1.4725342,4.0822296,8.370682,,
26.10760299,1.4710693,4.1154633,8.671295,,
26.11291686,1.4710693,4.1154633,8.671295,,
26.11760202,1.4710693,4.1154633,8.671295,,
26.12244693,1.5771027,4.163147,9.114151,,
26.12711898,1.5771027,4.163147,9.114151,,
26.13179294,1.5150452,4.1756134,9.194199,,
26.13626686,1.4551849,4.2724457,9.296692,,
26.141071,1.4551849,4.2724457,9.296692,,
26.14576593,1.2738342,4.434189,9.272614,,
26.15026179,1.1827698,4.504013,9.213043,,
26.1552569,1.1107788,4.5210724,9.211136,,
26.15981499,0.9486847,4.560135,9.221283,,
26.16467682,0.88116455,4.5969543,9.159912,,
26.1691908,0.88116455,4.5969543,9.159912,,
26.17382184,0.93032837,4.5861206,9.334106,,
26.1782538,1.0513611,4.465088,9.623306,,
26.18269387,1.0513611,4.465088,9.623306,,
26.18941799,1.3566895,4.212143,10.469421,,
26.19424382,1.3566895,4.212143,10.469421,,
26.208841,1.9657135,3.779129,11.159561,,
26.2232689,3.120163,3.8371582,11.730377,,
26.2305719,3.120163,3.8371582,11.730377,,
26.23792401,3.120163,3.8371582,11.730377,,
26.24500099,3.120163,3.8371582,11.730377,,
26.25250999,3.120163,3.8371582,11.730377,,
26.26019183,1.4575806,4.084015,10.484375,,
26.28001395,1.4575806,4.084015,10.484375,,
26.41622702,1.4575806,4.084015,10.484375,,
26.44350091,1.4575806,4.084015,10.484375,,
26.46372691,1.4575806,4.084015,10.484375,,
26.47164098,1.4575806,4.084015,10.484375,,
26.48115293,1.4575806,4.084015,10.484375,,
26.4904038,1.4575806,4.084015,10.484375,,
26.49872795,-0.27745056,3.4673615,6.2994995,,
26.50707284,-0.27745056,3.4673615,6.2994995,,
26.51556483,-0.27745056,3.4673615,6.2994995,,
26.52371779,-0.27745056,3.4673615,6.2994995,,
26.53206602,-0.27745056,3.4673615,6.2994995,,
26.54041997,-0.27745056,3.4673615,6.2994995,,
26.5478448,-0.27745056,3.4673615,6.2994995,,
26.554979,2.0079498,2.6578064,7.910736,,
26.56366983,2.0079498,2.6578064,7.910736,,
26.57218996,2.0079498,2.6578064,7.910736,,
26.57935492,1.1223145,3.395523,8.903824,,
26.58662787,1.1223145,3.395523,8.903824,,
26.5941898,1.1642456,3.444641,8.999054,,
26.60026995,1.1217651,3.4581451,9.193008,,
26.60717789,1.0866699,3.5068665,9.169937,,
26.61406079,1.1746979,3.7930603,8.915207,,
26.62002102,1.6324005,3.6086426,8.870285,,
26.62596384,1.6324005,3.6086426,8.870285,,
26.63106099,1.8222961,3.5637512,8.938904,,
26.63591281,1.9880219,3.4773865,9.012634,,
26.64120284,2.1410217,3.4673615,9.013611,,
26.6461238,2.1410217,3.4673615,9.013611,,
26.65100399,2.121231,3.8330078,8.778992,,
26.6556069,2.1410065,3.9385834,8.621384,,
26.66149298,2.1410065,3.9385834,8.621384,,
26.66633287,2.1640472,4.033737,8.270401,,
26.67105285,2.2122192,4.32605,7.757324,,
26.67549292,2.2122192,4.32605,7.757324,,
26.68197099,2.2222595,4.5086517,7.5269623,,
26.68691388,2.2222595,4.5086517,7.5269623,,
26.69197384,2.2222595,4.5086517,7.5269623,,
26.69663492,2.2222595,4.5086517,7.5269623,,
26.70146695,2.2222595,4.5086517,7.5269623,,
26.70608893,2.2222595,4.5086517,7.5269623,,
26.71077887,2.2222595,4.5086517,7.5269623,,
26.71566883,2.2909546,4.718338,7.4717407,,
26.72049681,1.6666718,4.8475037,9.10408,,
26.72526685,1.6666718,4.8475037,9.10408,,
26.73004189,1.6666718,4.8475037,9.10408,,
26.73550001,1.6666718,4.8475037,9.10408,,
26.74065486,1.6666718,4.8475037,9.10408,,
26.74548689,1.6666718,4.8475037,9.10408,,
26.75029102,1.6666718,4.8475037,9.10408,,
26.75565496,1.6666718,4.8475037,9.10408,,
26.76159183,1.6666718,4.8475037,9.10408,,
26.76665894,1.6666718,4.8475037,9.10408,,
26.77174583,1.6666718,4.8475037,9.10408,,
26.77650896,2.0152588,4.426773,9.669403,,
26.78146783,2.0152588,4.426773,9.669403,,
26.78640882,2.0152588,4.426773,9.669403,,
26.80646387,2.0152588,4.426773,9.669403,,
26.82734481,0.3722229,2.9108887,10.927216,,
26.84588781,1.4481964,1.8172302,11.370377,,
26.86468998,1.8548126,2.322052,9.726425,,
26.87521401,0.85469055,3.551773,8.214127,,
26.88149301,0.23443604,3.798294,8.013412,,
26.88773695,0.23443604,3.798294,8.013412,,
26.89484492,0.23443604,3.798294,8.013412,,
26.90109292,-0.18435669,3.6035614,8.450607,,
26.90760795,-0.1594696,3.5137024,8.811035,,
27.11716381,-0.0632782,3.3459778,9.263489,,
27.13139788,-0.0713501,3.0596466,7.0747986,,
27.13811985,-0.0713501,3.0596466,7.0747986,,
27.14519993,0.7654877,3.1602325,7.671402,,
27.15181294,0.7654877,3.1602325,7.671402,,
27.159089,0.7654877,3.1602325,7.671402,,
27.16555587,0.7654877,3.1602325,7.671402,,
27.17085401,0.7654877,3.1602325,7.671402,,
27.17641893,0.7654877,3.1602325,7.671402,,
27.18336001,0.7654877,3.1602325,7.671402,,
27.18925801,0.7654877,3.1602325,7.671402,,
27.19528786,0.7654877,3.1602325,7.671402,,
27.20107881,0.797699,4.750519,9.157669,,
27.2065939,0.797699,4.750519,9.157669,,
27.21237389,0.797699,4.750519,9.157669,,
27.217693,0.797699,4.750519,9.157669,,
27.22317592,0.7730408,4.946411,9.678513,,
27.22856298,0.8694458,4.900955,9.742218,,
27.23427192,0.96409607,4.8377686,9.86145,,
27.23905388,1.0325165,4.785721,10.106079,,
27.24383203,1.0325165,4.785721,10.106079,,
27.24908486,1.0911713,4.7231293,10.196564,,
27.25437084,1.0911713,4.7231293,10.196564,,
27.25912682,0.98825073,4.6017,10.268845,,
27.26416293,0.97772217,4.5785522,10.295502,,
27.27129689,0.9705353,4.4972687,10.49202,,
27.27608481,0.9705353,4.4972687,10.49202,,
27.28114286,0.9970093,4.3470154,10.442902,,
27.28578797,1.1678009,4.204956,10.546646,,
27.29019991,1.4298859,4.107666,10.560257,,
27.29493896,1.4298859,4.107666,10.560257,,
27.2997078,1.6985474,4.100937,10.511169,,
27.3044788,1.6985474,4.100937,10.511169,,
27.30924598,2.072281,4.154373,9.656845,,
27.31415287,2.072281,4.154373,9.656845,,
27.31873194,1.8745575,4.237732,9.235214,,
27.32405582,1.6093445,4.2623596,9.004562,,
27.32943598,1.6093445,4.2623596,9.004562,,
27.33659187,1.6093445,4.2623596,9.004562,,
27.343393,0.76368713,3.61557,10.339981,,
27.34838,0.90826416,3.3305511,10.744507,,
27.35311595,1.230072,3.022232,11.089371,,
27.35811201,1.230072,3.022232,11.089371,,
27.36308185,1.7401733,2.5098877,11.586029,,
27.36793486,1.7401733,2.5098877,11.586029,,
27.37286201,1.8826447,2.3346405,11.814682,,
27.37783996,2.0713806,2.4965668,10.937744,,
27.38276688,2.1941833,2.8122559,10.134445,,
27.387561,2.2098389,3.096466,9.377991,,
27.39315787,2.1172638,3.4072113,8.618134,,
27.398451,1.9496918,3.702652,7.9486084,,
27.40491692,1.9496918,3.702652,7.9486084,,
27.40967599,1.7030334,4.2678223,7.0035553,,
27.41455785,1.315094,4.664459,6.802841,,
27.4214038,1.315094,4.664459,6.802841,,
27.42793695,1.315094,4.664459,6.802841,,
27.43375293,1.315094,4.664459,6.802841,,
27.43992582,0.8216095,4.692154,7.272583,,
27.45112792,0.8216095,4.692154,7.272583,,
27.45622698,0.8216095,4.692154,7.272583,,
27.46127692,0.5455322,3.4894867,9.590881,,
27.46606484,0.5455322,3.4894867,9.590881,,
27.470817,0.5209198,3.2778778,10.053925,,
27.47594992,0.59664917,3.037796,10.431091,,
27.48125688,0.59664917,3.037796,10.431091,,
27.48589483,0.9792175,2.4992676,10.438278,,
27.490724,0.9792175,2.4992676,10.438278,,
27.49573294,1.1857605,2.345398,10.085648,,
27.50060788,1.2909851,2.289566,9.616425,,
27.50538698,1.3210754,2.2649841,9.178467,,
27.51011292,1.3985901,2.259491,8.699066,,
27.51472894,1.4426117,2.2476654,8.256638,,
27.51946584,1.4697266,2.2841492,7.985153,,
27.52498094,1.3857269,2.298706,7.7040405,,
27.52959791,1.3857269,2.298706,7.7040405,,
27.53437296,1.1496887,2.325882,6.9878845,,
27.53908292,1.1006775,2.3993988,6.8681793,,
27.54359189,1.1006775,2.3993988,6.8681793,,
27.54836479,1.032196,2.3730927,6.999527,,
27.55319801,1.032196,2.3730927,6.999527,,
27.55775991,0.9762268,2.2262268,7.665848,,
27.56271902,1.0057068,2.1734314,7.656433,,
27.56752697,1.0795898,2.1262817,7.5982666,,
27.57214395,1.0795898,2.1262817,7.5982666,,
27.57697001,1.0815887,2.1406555,7.5531616,,
27.58180181,0.9831085,2.2343445,7.5422363,,
27.58635679,0.94548035,2.283554,7.5060425,,
27.59114591,0.8696594,2.33284,7.4908905,,
27.59589592,0.8696594,2.33284,7.4908905,,
27.60069481,0.8696594,2.33284,7.4908905,,
27.7242848,0.84510803,2.543274,7.1918488,,
27.73668281,0.54800415,3.6950073,7.0514526,,
27.74745384,0.54800415,3.6950073,7.0514526,,
27.75677601,0.54800415,3.6950073,7.0514526,,
27.76746884,0.54800415,3.6950073,7.0514526,,
27.78402081,0.54800415,3.6950073,7.0514526,,
27.79327599,0.54800415,3.6950073,7.0514526,,
27.81111899,0.54800415,3.6950073,7.0514526,,
27.82859889,0.54800415,3.6950073,7.0514526,,
27.83514491,0.54800415,3.6950073,7.0514526,,
27.84243694,1.0366821,4.1600494,10.440369,,
27.85103003,1.0992432,4.302246,9.58934,,
27.85635487,1.0992432,4.302246,9.58934,,
27.86186996,1.0992432,4.302246,9.58934,,
27.86773602,1.0992432,4.302246,9.58934,,
27.87353889,1.0992432,4.302246,9.58934,,
27.88033381,-0.42173767,4.1058197,9.4162445,,
27.88903585,-0.46154785,3.55896,10.233826,,
27.89436379,-0.021499634,2.9900513,11.127991,,
27.90124885,-0.021499634,2.9900513,11.127991,,
27.9079918,0.8323059,2.575241,11.320038,,
27.91475979,1.1854553,2.632187,11.10762,,
27.92146483,1.5641327,3.0177307,9.853958,,
27.93112579,1.4940948,3.4470062,8.51004,,
27.93715588,1.3314056,3.7252502,8.030624,,
27.94284788,0.8173065,4.000824,7.5338287,,
27.94749299,0.8173065,4.000824,7.5338287,,
27.95273891,0.50276184,3.9987488,7.4742737,,
27.9576408,0.19926453,3.9496155,7.5305634,,
27.9624168,0.19926453,3.9496155,7.5305634,,
27.96715489,-0.0957489,3.699356,8.40271,,
27.9727389,0.03553772,3.5111694,9.087265,,
27.97795883,0.4308777,2.9491882,10.013992,,
27.98337999,0.4308777,2.9491882,10.013992,,
27.98863498,0.52360535,2.7321625,10.165878,,
28.00259701,0.57211304,2.6186066,10.267059,,
28.00858394,0.4415741,2.6055298,10.193115,,
28.0146288,0.03086853,2.7076263,9.533951,,
28.0218319,0.03086853,2.7076263,9.533951,,
28.02702681,-0.023605347,2.7854462,9.118759,,
28.03450886,-0.023605347,2.7854462,9.118759,,
28.0392479,0.09403992,2.7402344,9.059631,,
28.04420796,0.2778473,2.7004395,9.139099,,
28.0491108,0.55755615,2.6211243,8.992218,,
28.05383292,0.55755615,2.6211243,8.992218,,
28.05865279,0.63586426,2.609726,8.702515,,
28.06389895,0.78582764,2.6890564,8.022537,,
28.06872884,0.78582764,2.6890564,8.022537,,
28.07365194,0.8409271,2.7381592,7.727936,,
28.078401,0.78404236,2.7782593,7.3976593,,
28.08331386,0.7063751,2.866333,7.018036,,
28.08813993,0.5936432,2.971939,6.6239777,,
28.09332982,0.5936432,2.971939,6.6239777,,
28.09789291,0.4522705,3.0400848,6.325821,,
28.1025509,0.33790588,3.186966,6.2012024,,
28.10709992,0.36254883,3.1434631,6.3000793,,
28.11187688,0.36254883,3.1434631,6.3000793,,
28.11659399,0.60487366,2.889618,6.6539154,,
28.12135402,0.60487366,2.889618,6.6539154,,
28.12605492,0.60487366,2.889618,6.6539154,,
28.13096491,0.60487366,2.889618,6.6539154,,
28.1362578,0.60487366,2.889618,6.6539154,,
28.14116589,0.60487366,2.889618,6.6539154,,
28.14665595,0.7469177,3.0446777,7.5681305,,
28.151925,0.82444763,3.2006378,7.290329,,
28.15670386,0.82637024,3.3284912,7.026947,,
28.16180793,0.82637024,3.3284912,7.026947,,
28.16713086,0.7888336,3.6314087,6.507248,,
