Time, x, y, z,,,,,,,,,,,,,,,,,,
175.4916609,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.5022479,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.5199398,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.5476748,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.5738879,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.6113738,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.6361128,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.671595,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.7015918,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
175.7685808,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
176.0293599,-1.072,9.653,-0.612,,,,,,,,,,,,,,,,,,
176.0614878,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.0938099,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.1197577,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.1453398,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.1771449,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2035359,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2193588,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2303258,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2421478,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.252813,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2652498,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2759617,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2870749,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.2978569,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3083819,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3192879,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3331247,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3469239,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3572689,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3784369,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.3984588,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.4215649,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.4326468,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.4441398,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.4572488,-1.992,9.96,-1.838,,,,,,,,,,,,,,,,,,
176.4701928,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
176.4804629,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
176.4913229,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
176.5025757,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
176.5136038,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
177.0675779,-1.838,9.653,0.153,,,,,,,,,,,,,,,,,,
177.0850547,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.0968948,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1082128,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1356948,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.148317,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1590918,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1699279,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1842988,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.1955079,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.220477,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2321108,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2431739,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2544149,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2647489,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2756918,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2883838,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.2992579,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3101138,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.321005,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3321968,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3457218,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3596178,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3698197,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3805448,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.3943008,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4052919,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4160019,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4270798,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4381658,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4488808,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.4609288,-1.379,9.347,1.072,,,,,,,,,,,,,,,,,,
177.472438,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.4834329,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.4969388,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.5076469,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.5184828,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.5296708,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.5405639,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.551762,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
177.5631009,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
178.2432018,-1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,
178.2650109,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.2903749,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.3193558,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.3554619,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.3852488,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.4115687,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.4386378,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.4581498,-1.685,9.807,0.919,,,,,,,,,,,,,,,,,,
178.4810658,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.5097688,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.538695,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.5658937,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.5901409,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.6201528,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.6428498,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.6636179,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.7001759,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
178.7294868,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
179.0340308,-1.225,9.653,1.072,,,,,,,,,,,,,,,,,,
179.0462609,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.0696767,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.0979539,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.1224268,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.1544479,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.1811458,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.2367099,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.2681859,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.3180898,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.3688949,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.3913139,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.4097289,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.4406579,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.4668408,-1.379,9.5,0,,,,,,,,,,,,,,,,,,
179.4906479,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.5243629,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7214488,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7477618,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7579969,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7683259,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7787899,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7895628,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.7995938,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8095459,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8198749,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8309189,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8440798,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8545478,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8652547,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
179.8871749,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
180.2591988,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
180.269349,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.2913519,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.3035909,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.3258029,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.3447028,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.370937,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.3943599,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.4121459,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.4399558,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.4785219,-1.072,9.807,0.459,,,,,,,,,,,,,,,,,,
180.502468,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.5258368,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.560084,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.5868088,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.5983327,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.6198128,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.638307,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.6667608,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.6906749,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
180.9798819,-1.379,10.113,-0.612,,,,,,,,,,,,,,,,,,
181.0006867,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.0310968,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.0572999,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.1070109,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.1402529,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.1612998,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.1887098,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.2152778,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.2522529,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.2957548,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.3589839,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.3817359,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.4301098,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.5251878,-1.225,9.5,-0.766,,,,,,,,,,,,,,,,,,
181.5363558,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.5564598,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.5671838,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.5815547,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.6076058,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.6348849,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.6491958,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.6748408,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.7196899,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.7366818,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.7627288,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.7887219,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.8128158,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.8396958,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.8529879,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.8685149,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.9015318,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.9179917,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.9509078,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
181.9717539,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
182.0082439,-1.685,9.04,0.153,,,,,,,,,,,,,,,,,,
182.350783,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.3624068,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.3917349,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.4211789,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.4478589,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.4722379,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.5083948,-1.838,9.5,0,,,,,,,,,,,,,,,,,,
182.5381869,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.5660919,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.590001,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.6198309,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.653417,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.6657599,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.6956299,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.7237388,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.7494939,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.7736908,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.7976128,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
182.8253578,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
183.2445966,-1.225,9.5,0.459,,,,,,,,,,,,,,,,,,
183.2555307,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.2787117,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.3030256,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.3271896,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.3550226,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.3827447,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.4207026,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.4652466,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.4912807,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.5414776,-1.379,9.653,0.306,,,,,,,,,,,,,,,,,,
183.5530585,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.5782117,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.6031555,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.6310555,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.7163576,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.7359425,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.7607516,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.7850276,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.8107406,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.8285955,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.8417527,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.8709957,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.8982626,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.9238955,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.9533926,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
183.9784795,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
184.0028075,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
184.0284125,-2.298,8.581,-0.459,,,,,,,,,,,,,,,,,,
184.0576285,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.0872015,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.1010677,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.1210355,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.1533736,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.1777185,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.2015966,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.5414876,-1.379,8.734,-1.685,,,,,,,,,,,,,,,,,,
184.5688995,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.5931996,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.6169936,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.6455225,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.6660496,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.7347895,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.7607147,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.7851235,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.8076345,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.8355395,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.8712825,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.8978075,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.9202587,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.9443606,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.9711496,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
184.9964737,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
185.0208766,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
185.2663904,-1.532,10.266,-0.766,,,,,,,,,,,,,,,,,,
185.2830435,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.3070806,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.3309795,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.3487696,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.3789486,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.4017075,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.4207596,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.4456545,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.4726926,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.5025924,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.5492154,-0.612,9.807,0.612,,,,,,,,,,,,,,,,,,
185.5660964,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.5925206,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.6190444,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.6712896,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.6856936,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.7133535,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
185.9839614,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
186.0043324,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
186.0179044,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
186.0453755,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
186.0703045,-1.379,9.347,0.459,,,,,,,,,,,,,,,,,,
186.0982715,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.1356715,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.1653625,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.1939324,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.2182795,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.2417325,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.2613126,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.2874345,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.3072225,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.3184406,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.3358935,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.3558644,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.3829094,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.4103986,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.4344245,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.4622644,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.4905494,-0.612,10.266,0.919,,,,,,,,,,,,,,,,,,
186.8081363,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.8357605,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.8670644,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.8945433,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.9060644,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.9451863,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
186.9730793,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
187.0246144,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
187.0497183,-1.532,9.04,0.459,,,,,,,,,,,,,,,,,,
187.0827533,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.0956713,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1096474,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1206683,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1310314,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1456383,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1564914,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1673883,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1782964,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.1889213,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2021474,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2134093,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2237483,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2339464,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2448543,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2559804,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2676533,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.2779683,-0.612,10.573,0.153,,,,,,,,,,,,,,,,,,
187.7617844,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.7723154,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.7924174,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.8263634,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.8473293,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.8645943,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.9030744,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.9278904,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.9596413,0,10.266,2.451,,,,,,,,,,,,,,,,,,
187.9950343,0,10.266,2.451,,,,,,,,,,,,,,,,,,
188.0220934,0,10.266,2.451,,,,,,,,,,,,,,,,,,
188.0353655,0,10.266,2.451,,,,,,,,,,,,,,,,,,
188.0469073,0,10.266,2.451,,,,,,,,,,,,,,,,,,
188.0727504,0,10.266,2.451,,,,,,,,,,,,,,,,,,
188.1015354,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.1294543,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.1585544,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.1873084,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.2109164,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.4309374,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.4560784,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.4806293,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.4995114,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.5217015,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.5566844,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.5853044,-1.072,10.113,1.072,,,,,,,,,,,,,,,,,,
188.6109263,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.6295894,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.6530634,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.6780513,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.7336053,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.7647034,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.7891153,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.8135763,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.8376235,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.8692692,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
188.8916043,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
189.1834673,-0.919,9.96,0.766,,,,,,,,,,,,,,,,,,
189.1943003,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.2175394,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.2450663,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.2729343,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.2980024,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.3234304,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.3475584,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.3745254,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.3995324,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.4239103,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
189.4476784,-0.766,10.573,1.225,,,,,,,,,,,,,,,,,,
